movie_id,title,year,rated,plot,imdb_rating,imdb_id
3085,"Living Dead Girl, The (La Morte Vivante)",1982,,"A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood.",5.8,tt0084357
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),1934,,"Opposing the evil Barnaby, Ollie Dee and Stanley Dum try and fail to pay-off Mother Peep's mortgage and mislead his attempts to marry Little Bo. Enraged, Barnaby's Bogeymen are set on Toyland.",7.1,tt0024852
3087,Scrooged,1988,3,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",6.9,tt0096061
3088,Harvey,1950,,"A whimsical man is thought to be insane due to his insistence that he is best friends with an invisible, humanoid rabbit, but he may be wiser than anyone knows.",7.9,tt0042546
3090,Matewan,1987,3,"A labor union organizer comes to an embattled mining community in 1920 West Virginia, brutally and violently dominated and harassed by the mining company.",7.9,tt0093509
3091,Kagemusha,1980,2,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,7.9,tt0080979
3092,Chushingura,1962,,"After their lord is tricked into committing ritual suicide, forty-seven samurai warriors await the chance to avenge their master and reclaim their honor.",7.6,tt0055850
3093,McCabe & Mrs. Miller,1971,1,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",7.6,tt0067411
3094,Maurice,1987,1,"Two English school chums find themselves falling in love at Cambridge. To regain his place in society, Clive gives up Maurice and marries. While staying with Clive and his wife, Maurice discovers romance in the arms of the gamekee...",7.6,tt0093512
3095,The Grapes of Wrath,1940,,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression.",8.1,tt0032551
3096,My Man Godfrey,1957,,"The spoiled daughter of a rich American family hires as butler an Austrian vagrant she finds on a pier, without knowing that he illegally jumped ship.",6.2,tt0050738
3097,The Shop Around the Corner,1940,,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",8.0,tt0033045
3098,The Natural,1984,2,A middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,7.4,tt0087781
3099,Shampoo,1975,1,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend J...",6.4,tt0073692
3100,A River Runs Through It,1992,2,"Two sons of a stern minister - one reserved, one rebellious - grow up in rural 1920s Montana while devoted to fly fishing.",7.2,tt0105265
3101,Fatal Attraction,1987,1,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,6.9,tt0093010
3102,Jagged Edge,1985,1,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,6.5,tt0089360
3103,Stanley & Iris,1990,3,A struggling widow falls in love with an illiterate short-order cook whom she teaches to read and write in her kitchen each night.,6.3,tt0100680
3104,Midnight Run,1988,1,"A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",7.5,tt0095631
3105,Awakenings,1990,3,Dr. Sayer is a pioneering neurologist who wants to take a risk and give his patients who suffer from encephalitis a drug used for Parkinson's Disease. He tries it out on one man who miraculously wakes from his perpetual catatonic ...,7.8,tt0099077
3106,Come See the Paradise,1990,1,The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,6.7,tt0099291
3107,Backdraft,1991,1,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these cri...",6.7,tt0101393
3108,The Fisher King,1991,1,"A former radio DJ, suicidally despondent because of a terrible mistake he once made, finds redemption in helping a mentally unstable homeless man who was an innocent victim of that mistake.",7.5,tt0101889
3109,The River,1984,3,"A farming family battles severe storms, while taking a valiant stand against a bank foreclosure and a powerful land grabber.",6.3,tt0088007
3110,Country,1984,2,"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife decides to fight for her family.",6.6,tt0087091
3111,Places in the Heart,1984,2,"In north Texas in the 1930s, a widow with two small children tries to save her small 40-acre farm with the help of a blind boarder and an itinerant black handyman.",7.4,tt0087921
3112,'Night Mother,1986,3,Mother and daughter Thelma and Jessie Cates spend a night together after Jessie reveals that she will kill herself by the end of it in this cinema adaptation of Marsha Norman's Pulitzer prize-winning Broadway play.,7.6,tt0090556
3113,End of Days,1999,1,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",5.8,tt0146675
3114,Toy Story 2,1999,4,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",7.9,tt0120363
3115,Flawless,1999,1,An ultraconservative security guard suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons with the drag queen next door.,6.4,tt0155711
3116,Miss Julie,1999,1,A footman seduces a count's daughter.,6.2,tt0189744
3117,Ride with the Devil,1999,1,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",6.7,tt0134154
3118,Tumbleweeds,1999,3,"A woman and her daughter have been constantly moving from town to town for years, but their newest home might be different from all the others.",6.7,tt0161023
3119,Bay of Blood (Reazione a catena),1971,1,The murder of a wealthy countess triggers a chain reaction of brutal killings in the surrounding bay area as several unscrupulous characters try to seize her large estate.,6.5,tt0067656
3120,The Distinguished Gentleman,1992,1,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",5.9,tt0104114
3121,The Hitch-Hiker,1953,,Two friends pick up a psychopathic escaped convict who tells them that he intends to murder them when the ride is over.,6.9,tt0045877
3122,Santa Fe Trail,1940,,"In 1854, Jeb Stuart, George Custer and other graduates from West Point are posted to Kansas to help pacify the territory before railroad construction to Santa Fe can resume.",6.2,tt0033021
3124,Agnes Browne,1999,1,"The unexpected death of her husband sends a woman and her seven children, ages 2-14, into emotional turmoil and financial crisis in 1967 Dublin. She is forced to borrow money from a ruthless loan shark to make ends meet. She faces...",6.5,tt0160509
3125,The End of the Affair,1999,1,A desperate man tries to find out why his beloved left him years ago.,7.0,tt0172396
3126,The End of the Affair,1955,,"In WW2 London, a writer falls in love with the wife of a British civil servant but both men suspect her of infidelity with yet another man.",6.6,tt0048034
3127,Holy Smoke,1999,1,"Ruth's been brainwashed by a guru in Delhi, India. Her parents in Sydney hire a specialist in reversing this. Ruth is tricked to return to Australia and is isolated in an outback cabin with the specialist. It gets messy.",5.9,tt0144715
3128,A Map of the World,1999,1,A woman's life falls apart after she's blamed for an accident on her property.,6.5,tt0160513
3129,Sweet and Lowdown,1999,3,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",7.2,tt0158371
3130,Bonfire of the Vanities,1990,1,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracts the interest of a down-and-out reporter.",5.6,tt0099165
3131,Broadway Damage,1997,,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the obituaries. He lives with his out-of-work, eccen...",6.6,tt0118780
3132,Daddy Long Legs,1919,,"An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition, unaware he's the same man who has been romantically pursuing her.",6.6,tt0010040
3133,Go West,1925,,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,7.1,tt0015863
3134,"Grand Illusion (Grande illusion, La)",1937,,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",8.1,tt0028950
3135,The Great Santini,1979,2,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated Marine pilot.",7.1,tt0079239
3136,The James Dean Story,1957,,"This documentary, which was undertaken soon after James Dean's death, looks at Dean's life through the use of still photographs with narration, and interviews with many of the people involved in his short life.",6.2,tt0050558
3137,The Sea Wolves,1980,2,"During World War II, British Intelligence brings a crew of ex-soldiers out of retirement, using their age as cover, to take to the seas and pull off an unlikely undercover mission in neutral Goa.",6.3,tt0081470
